,Usia,Gender,Gaji,Jumlah Anak
5045,46,L,3-5jt,2
5046,29,P,3-5jt,2
5047,43,L,1-3jt,2
5048,58,P,5-10jt,6
5049,56,P,5-10jt,0
5050,20,L,5-10jt,6
5051,26,P,5-10jt,0
5052,57,L,1-3jt,5
5053,18,P,3-5jt,5
5054,44,L,3-5jt,2
5055,57,L,1-3jt,3
5056,24,P,3-5jt,3
5057,37,L,5-10jt,4
5058,56,P,3-5jt,3
5059,58,L,3-5jt,3
5060,18,L,5-10jt,2
5061,41,L,5-10jt,1
5062,54,L,5-10jt,6
5063,18,L,1-3jt,1
5064,55,L,3-5jt,2
5065,47,L,3-5jt,6
5066,40,L,5-10jt,4
5067,51,P,1-3jt,3
5068,21,L,5-10jt,0
5069,42,P,1-3jt,6
5070,48,L,3-5jt,1
5071,18,P,1-3jt,2
5072,19,P,5-10jt,1
5073,26,P,5-10jt,6
5074,25,P,1-3jt,6
5075,52,P,5-10jt,6
5076,51,L,5-10jt,3
5077,20,P,1-3jt,2
5078,55,P,5-10jt,4
5079,60,L,1-3jt,1
5080,33,P,1-3jt,0
5081,20,L,5-10jt,1
5082,30,P,5-10jt,0
5083,27,L,3-5jt,5
5084,38,P,3-5jt,3
5085,51,P,1-3jt,3
5086,19,P,1-3jt,3
5087,39,P,5-10jt,6
5088,60,L,1-3jt,0
5089,52,L,5-10jt,0
5090,53,L,5-10jt,2
5091,25,P,3-5jt,1
5092,41,L,5-10jt,1
5093,38,L,3-5jt,4
5094,40,P,5-10jt,5
5095,29,L,5-10jt,3
5096,47,L,5-10jt,6
5097,35,L,5-10jt,1
5098,28,L,5-10jt,6
5099,29,L,3-5jt,1
5100,60,L,3-5jt,1
5101,24,P,3-5jt,1
5102,24,P,1-3jt,1
5103,29,P,3-5jt,2
5104,51,L,1-3jt,5
5105,48,P,5-10jt,6
5106,37,L,5-10jt,5
5107,39,P,5-10jt,2
5108,20,L,1-3jt,3
5109,34,P,1-3jt,1
5110,51,L,3-5jt,4
5111,34,P,5-10jt,5
5112,27,P,5-10jt,4
5113,20,P,1-3jt,0
5114,59,L,5-10jt,3
5115,60,L,3-5jt,5
5116,27,P,1-3jt,0
5117,26,L,3-5jt,1
5118,40,L,1-3jt,4
5119,31,L,3-5jt,1
5120,58,L,3-5jt,6
5121,58,L,5-10jt,4
5122,52,L,5-10jt,3
5123,50,P,5-10jt,6
5124,39,P,5-10jt,3
5125,28,L,3-5jt,2
5126,40,P,1-3jt,4
5127,56,P,1-3jt,1
5128,50,L,1-3jt,0
5129,59,P,1-3jt,4
5130,29,P,1-3jt,4
5131,28,P,5-10jt,1
5132,23,L,3-5jt,3
5133,29,P,3-5jt,1
5134,25,L,5-10jt,4
5135,31,L,3-5jt,3
5136,28,P,5-10jt,4
5137,20,P,3-5jt,3
5138,20,P,5-10jt,5
5139,18,L,1-3jt,4
5140,57,L,5-10jt,5
5141,38,P,5-10jt,4
5142,40,L,5-10jt,5
5143,47,P,3-5jt,6
5144,31,P,1-3jt,6
5145,51,L,3-5jt,0
5146,29,L,5-10jt,1
5147,46,P,1-3jt,1
5148,58,L,5-10jt,0
5149,49,P,1-3jt,3
5150,56,P,1-3jt,3
5151,23,P,1-3jt,4
5152,37,L,1-3jt,0
5153,42,L,3-5jt,6
5154,33,L,5-10jt,4
5155,31,P,1-3jt,3
5156,31,P,1-3jt,4
5157,55,P,3-5jt,6
5158,46,P,1-3jt,0
5159,46,P,3-5jt,5
5160,36,P,1-3jt,4
5161,40,L,1-3jt,6
5162,48,L,5-10jt,5
5163,43,L,5-10jt,2
5164,47,P,5-10jt,0
5165,22,L,5-10jt,1
5166,57,L,3-5jt,1
5167,32,P,3-5jt,4
5168,34,L,3-5jt,3
5169,26,L,3-5jt,5
5170,39,L,5-10jt,5
5171,57,L,5-10jt,0
5172,40,P,3-5jt,2
5173,41,L,3-5jt,6
5174,46,L,5-10jt,6
5175,39,L,3-5jt,0
5176,50,L,1-3jt,2
5177,21,L,3-5jt,0
5178,34,L,3-5jt,6
5179,19,P,3-5jt,4
5180,49,L,5-10jt,1
5181,52,L,5-10jt,3
5182,39,P,1-3jt,2
5183,50,L,1-3jt,0
5184,22,P,5-10jt,6
5185,29,P,5-10jt,3
5186,35,P,3-5jt,2
5187,19,P,5-10jt,4
5188,27,L,5-10jt,4
5189,26,L,5-10jt,0
5190,46,P,5-10jt,0
5191,28,L,5-10jt,3
5192,39,L,1-3jt,1
5193,42,L,3-5jt,1
5194,26,L,3-5jt,5
5195,32,P,1-3jt,0
5196,47,P,5-10jt,3
5197,36,L,5-10jt,5
5198,21,L,5-10jt,2
5199,28,P,5-10jt,2
5200,31,L,1-3jt,4
5201,40,L,1-3jt,3
5202,33,L,3-5jt,4
5203,34,L,3-5jt,5
5204,28,L,5-10jt,2
5205,39,P,3-5jt,6
5206,34,L,1-3jt,5
5207,18,L,1-3jt,0
5208,43,L,1-3jt,1
5209,22,P,3-5jt,3
5210,17,L,3-5jt,2
5211,44,L,1-3jt,1
5212,17,P,5-10jt,3
5213,37,P,5-10jt,1
5214,59,L,1-3jt,5
5215,17,L,3-5jt,4
5216,33,P,5-10jt,5
5217,28,P,1-3jt,6
5218,36,P,3-5jt,6
5219,34,P,3-5jt,6
5220,59,P,5-10jt,6
5221,21,L,3-5jt,3
5222,17,L,1-3jt,5
5223,45,P,3-5jt,3
5224,47,P,5-10jt,2
5225,31,L,1-3jt,0
5226,54,L,1-3jt,3
5227,40,L,3-5jt,1
5228,27,L,5-10jt,3
5229,37,L,3-5jt,2
5230,21,P,3-5jt,5
5231,25,P,5-10jt,4
5232,27,L,1-3jt,2
5233,23,L,5-10jt,5
5234,46,P,3-5jt,6
5235,55,L,5-10jt,6
5236,52,P,3-5jt,6
5237,55,P,1-3jt,2
5238,40,P,3-5jt,4
5239,39,P,3-5jt,0
5240,55,L,5-10jt,5
5241,53,P,1-3jt,5
5242,27,L,3-5jt,2
5243,49,L,5-10jt,3
5244,22,L,5-10jt,0
5245,25,P,1-3jt,4
5246,19,P,3-5jt,0
5247,19,L,1-3jt,0
5248,59,L,1-3jt,6
5249,53,L,3-5jt,2
5250,24,L,5-10jt,3
5251,26,P,1-3jt,1
5252,43,P,3-5jt,3
5253,47,P,3-5jt,1
5254,51,P,5-10jt,5
5255,23,P,1-3jt,5
5256,21,P,5-10jt,1
5257,54,L,5-10jt,3
5258,43,P,1-3jt,5
5259,38,L,3-5jt,5
5260,57,P,3-5jt,2
5261,54,P,5-10jt,5
5262,41,P,5-10jt,3
5263,46,P,5-10jt,3
5264,26,L,3-5jt,3
5265,27,P,3-5jt,5
5266,22,P,5-10jt,0
5267,46,P,1-3jt,2
5268,37,P,3-5jt,0
5269,20,L,1-3jt,5
5270,53,P,5-10jt,3
5271,33,L,1-3jt,1
5272,21,L,1-3jt,3
5273,20,L,5-10jt,5
5274,59,P,5-10jt,6
5275,48,P,1-3jt,4
5276,22,L,3-5jt,6
5277,48,L,3-5jt,3
5278,59,P,1-3jt,0
5279,37,L,3-5jt,6
5280,25,P,1-3jt,6
5281,53,L,5-10jt,5
5282,39,L,1-3jt,1
5283,59,L,1-3jt,4
5284,47,L,5-10jt,0
5285,52,P,5-10jt,4
5286,21,P,1-3jt,4
5287,58,L,5-10jt,6
5288,41,P,3-5jt,4
5289,33,L,5-10jt,4
5290,33,L,5-10jt,6
5291,38,L,3-5jt,2
5292,48,L,3-5jt,4
5293,54,P,5-10jt,2
5294,23,P,5-10jt,6
5295,49,L,5-10jt,4
5296,21,L,1-3jt,3
5297,39,P,3-5jt,5
5298,54,P,5-10jt,1
5299,31,L,1-3jt,5
5300,29,P,5-10jt,5
5301,49,L,5-10jt,2
5302,21,L,5-10jt,2
5303,41,P,3-5jt,4
5304,58,L,5-10jt,4
5305,31,P,5-10jt,1
5306,36,P,3-5jt,6
5307,51,P,5-10jt,1
5308,48,P,3-5jt,4
5309,30,L,5-10jt,6
5310,52,L,1-3jt,3
5311,46,L,3-5jt,1
5312,25,L,5-10jt,2
5313,31,L,1-3jt,1
5314,42,P,3-5jt,5
5315,58,L,1-3jt,6
5316,32,P,5-10jt,3
5317,46,L,5-10jt,0
5318,37,P,1-3jt,6
5319,24,P,3-5jt,5
5320,46,L,5-10jt,5
5321,52,L,1-3jt,1
5322,51,P,3-5jt,2
5323,18,P,1-3jt,5
5324,32,P,5-10jt,0
5325,21,L,5-10jt,4
5326,26,L,5-10jt,6
5327,28,P,5-10jt,0
5328,46,P,1-3jt,2
5329,32,P,3-5jt,4
5330,51,L,1-3jt,2
5331,37,P,5-10jt,3
5332,28,L,5-10jt,0
5333,45,L,1-3jt,5
5334,45,L,3-5jt,0
5335,43,P,5-10jt,2
5336,42,P,3-5jt,6
5337,17,L,3-5jt,0
5338,21,L,5-10jt,2
5339,59,P,5-10jt,2
5340,18,P,3-5jt,5
5341,21,P,3-5jt,0
5342,33,L,1-3jt,1
5343,24,P,3-5jt,0
5344,59,P,1-3jt,1
5345,53,L,3-5jt,6
5346,26,P,5-10jt,1
5347,18,P,5-10jt,5
5348,18,P,3-5jt,0
5349,47,L,3-5jt,1
5350,23,L,3-5jt,3
5351,24,P,5-10jt,2
5352,39,P,5-10jt,6
5353,32,L,5-10jt,5
5354,30,P,5-10jt,0
5355,41,P,1-3jt,3
5356,24,L,3-5jt,3
5357,30,P,5-10jt,0
5358,41,L,3-5jt,4
5359,54,P,5-10jt,0
5360,60,P,1-3jt,3
5361,29,P,1-3jt,3
5362,21,P,1-3jt,1
5363,42,P,5-10jt,0
5364,48,L,5-10jt,6
5365,49,L,3-5jt,2
5366,24,L,3-5jt,1
5367,33,P,1-3jt,6
5368,55,L,1-3jt,5
5369,56,L,1-3jt,1
5370,25,L,3-5jt,3
5371,20,P,1-3jt,1
5372,39,P,5-10jt,4
5373,25,L,3-5jt,6
5374,26,L,5-10jt,6
5375,42,P,1-3jt,6
5376,54,L,5-10jt,3
5377,42,L,5-10jt,6
5378,25,L,1-3jt,5
5379,50,L,1-3jt,1
5380,51,L,3-5jt,2
5381,52,P,5-10jt,2
5382,38,P,5-10jt,6
5383,53,L,3-5jt,0
5384,50,P,5-10jt,3
5385,48,L,3-5jt,2
5386,38,L,5-10jt,2
5387,54,P,5-10jt,0
5388,25,L,5-10jt,1
5389,30,L,1-3jt,2
5390,52,L,3-5jt,4
5391,30,L,3-5jt,1
5392,54,L,5-10jt,2
5393,20,L,1-3jt,5
5394,39,P,3-5jt,0
5395,56,P,1-3jt,1
5396,57,P,5-10jt,4
5397,32,L,3-5jt,3
5398,34,L,5-10jt,4
5399,44,P,1-3jt,5
5400,38,L,1-3jt,1
5401,54,L,1-3jt,1
5402,18,L,5-10jt,1
5403,47,L,1-3jt,6
5404,51,L,1-3jt,0
5405,54,P,3-5jt,1
5406,36,P,5-10jt,1
5407,52,P,1-3jt,5
5408,17,P,3-5jt,1
5409,49,L,1-3jt,3
5410,28,L,5-10jt,5
5411,21,P,3-5jt,4
5412,25,L,3-5jt,4
5413,50,L,1-3jt,3
5414,21,L,5-10jt,0
5415,34,L,3-5jt,2
5416,31,P,1-3jt,6
5417,18,L,3-5jt,3
5418,57,L,5-10jt,0
5419,42,P,1-3jt,4
5420,27,P,5-10jt,3
5421,59,L,3-5jt,4
5422,47,P,3-5jt,6
5423,47,P,5-10jt,5
5424,49,L,5-10jt,4
5425,22,P,1-3jt,2
5426,17,L,3-5jt,1
5427,36,L,3-5jt,4
5428,18,L,1-3jt,0
5429,25,L,3-5jt,3
5430,28,P,5-10jt,6
5431,51,P,5-10jt,3
5432,51,L,3-5jt,6
5433,54,P,3-5jt,5
5434,19,L,3-5jt,1
5435,52,L,3-5jt,1
5436,48,P,5-10jt,3
5437,32,L,5-10jt,3
5438,51,P,3-5jt,6
5439,58,L,1-3jt,1
5440,53,L,3-5jt,4
5441,50,P,5-10jt,6
5442,37,P,1-3jt,6
5443,40,P,5-10jt,6
5444,22,P,1-3jt,1
5445,39,L,5-10jt,5
5446,29,L,5-10jt,3
5447,58,P,5-10jt,3
5448,43,L,5-10jt,6
5449,40,P,1-3jt,6
5450,54,P,1-3jt,0
5451,21,L,1-3jt,5
5452,27,L,1-3jt,3
5453,49,L,1-3jt,5
5454,39,P,1-3jt,4
5455,22,P,5-10jt,0
5456,39,L,5-10jt,4
5457,22,P,5-10jt,4
5458,30,L,3-5jt,2
5459,29,L,5-10jt,1
5460,32,P,5-10jt,5
5461,29,L,3-5jt,3
5462,48,P,1-3jt,6
5463,44,L,1-3jt,3
5464,60,L,5-10jt,2
5465,60,L,3-5jt,2
5466,47,L,1-3jt,1
5467,27,L,3-5jt,1
5468,53,P,1-3jt,3
5469,17,L,3-5jt,2
5470,40,L,5-10jt,6
5471,36,L,1-3jt,5
5472,52,L,3-5jt,3
5473,44,L,5-10jt,3
5474,57,P,1-3jt,3
5475,40,P,5-10jt,5
5476,24,L,3-5jt,5
5477,40,L,1-3jt,0
5478,51,L,1-3jt,3
5479,53,L,5-10jt,6
5480,29,P,5-10jt,6
5481,56,P,3-5jt,1
5482,48,P,1-3jt,2
5483,31,L,1-3jt,0
5484,22,L,3-5jt,4
5485,32,P,3-5jt,1
5486,51,L,5-10jt,0
5487,36,P,5-10jt,0
5488,52,L,1-3jt,3
5489,26,P,5-10jt,6
5490,18,P,3-5jt,3
5491,19,P,3-5jt,3
5492,20,L,1-3jt,5
5493,50,L,5-10jt,5
5494,44,P,5-10jt,1
5495,33,L,5-10jt,6
5496,19,L,3-5jt,3
5497,37,P,3-5jt,4
5498,57,P,5-10jt,4
5499,56,L,1-3jt,1
5500,27,P,5-10jt,4
5501,54,L,5-10jt,5
5502,54,L,3-5jt,0
5503,20,L,1-3jt,6
5504,19,L,1-3jt,5
5505,27,P,3-5jt,3
5506,34,L,5-10jt,1
5507,17,L,1-3jt,2
5508,33,L,5-10jt,2
5509,21,L,3-5jt,2
5510,58,P,5-10jt,2
5511,22,P,5-10jt,5
5512,45,P,1-3jt,2
5513,40,L,3-5jt,5
5514,45,L,5-10jt,5
5515,37,L,1-3jt,3
5516,53,P,1-3jt,3
5517,55,P,1-3jt,6
5518,47,P,3-5jt,4
5519,30,L,1-3jt,3
5520,37,L,3-5jt,2
5521,27,L,3-5jt,1
5522,40,P,5-10jt,6
5523,59,L,3-5jt,0
5524,41,L,1-3jt,0
5525,20,P,5-10jt,4
5526,57,P,1-3jt,6
5527,41,L,5-10jt,6
5528,27,P,1-3jt,1
5529,57,P,5-10jt,6
5530,34,L,5-10jt,3
5531,17,P,3-5jt,6
5532,47,L,1-3jt,2
5533,19,L,5-10jt,5
5534,31,P,1-3jt,4
5535,47,L,1-3jt,3
5536,48,L,5-10jt,6
5537,52,L,5-10jt,3
5538,35,P,5-10jt,1
5539,21,P,5-10jt,2
5540,31,L,5-10jt,3
5541,50,P,1-3jt,2
5542,46,P,1-3jt,6
5543,47,P,1-3jt,3
5544,28,L,3-5jt,0
5545,47,L,5-10jt,1
5546,38,L,5-10jt,3
5547,38,L,5-10jt,5
5548,59,P,5-10jt,4
5549,44,P,3-5jt,6
5550,57,L,1-3jt,2
5551,27,P,3-5jt,3
5552,28,P,5-10jt,1
5553,26,P,5-10jt,4
5554,41,L,5-10jt,1
5555,26,P,3-5jt,5
5556,29,P,1-3jt,6
5557,56,P,5-10jt,3
5558,18,L,1-3jt,6
5559,29,P,5-10jt,4
5560,36,P,5-10jt,5
5561,50,P,5-10jt,4
5562,38,P,1-3jt,5
5563,60,L,5-10jt,5
5564,33,L,5-10jt,3
5565,19,L,5-10jt,0
5566,55,L,5-10jt,4
5567,41,P,3-5jt,5
5568,37,P,3-5jt,2
5569,55,P,3-5jt,1
5570,57,L,1-3jt,0
5571,58,P,3-5jt,2
5572,36,L,5-10jt,4
5573,30,P,1-3jt,5
5574,55,P,1-3jt,6
5575,20,P,3-5jt,2
5576,56,L,5-10jt,6
5577,57,P,1-3jt,2
5578,29,L,1-3jt,3
5579,22,P,1-3jt,2
5580,49,P,5-10jt,5
5581,48,P,5-10jt,2
5582,31,P,3-5jt,0
5583,60,P,3-5jt,5
5584,53,L,1-3jt,0
5585,20,L,1-3jt,2
5586,55,L,5-10jt,2
5587,35,L,5-10jt,0
5588,31,L,3-5jt,2
5589,19,L,5-10jt,4
5590,26,P,1-3jt,2
5591,53,L,3-5jt,1
5592,23,P,3-5jt,6
5593,28,P,3-5jt,3
5594,53,L,1-3jt,6
5595,18,P,3-5jt,4
5596,17,P,1-3jt,1
5597,26,L,3-5jt,6
5598,54,L,3-5jt,2
5599,33,P,5-10jt,4
5600,54,P,3-5jt,5
5601,50,L,3-5jt,3
5602,34,P,5-10jt,3
5603,60,P,3-5jt,2
5604,41,L,5-10jt,4
5605,56,L,3-5jt,2
5606,59,L,1-3jt,2
5607,30,P,3-5jt,6
5608,22,L,5-10jt,5
5609,50,L,1-3jt,1
5610,35,L,1-3jt,2
5611,36,L,1-3jt,0
5612,28,P,3-5jt,3
5613,33,L,1-3jt,5
5614,40,P,3-5jt,4
5615,33,P,3-5jt,1
5616,51,P,5-10jt,4
5617,44,P,1-3jt,2
5618,45,P,5-10jt,3
5619,34,L,1-3jt,4
5620,48,L,1-3jt,5
5621,51,P,5-10jt,0
5622,27,P,3-5jt,3
5623,38,L,5-10jt,0
5624,44,P,1-3jt,3
5625,60,P,1-3jt,3
5626,53,P,1-3jt,4
5627,46,P,3-5jt,1
5628,42,P,5-10jt,2
5629,32,L,1-3jt,2
5630,33,L,3-5jt,5
5631,54,L,1-3jt,0
5632,46,L,1-3jt,4
5633,28,P,1-3jt,4
5634,39,L,3-5jt,3
5635,35,L,3-5jt,4
5636,53,P,5-10jt,2
5637,28,P,5-10jt,1
5638,57,L,5-10jt,1
5639,26,P,3-5jt,5
5640,51,P,3-5jt,3
5641,35,L,1-3jt,0
5642,17,L,3-5jt,0
5643,52,L,3-5jt,4
5644,51,P,5-10jt,3
5645,18,L,1-3jt,0
5646,21,P,1-3jt,3
5647,19,P,5-10jt,3
5648,40,L,3-5jt,2
5649,24,L,5-10jt,0
5650,45,L,3-5jt,2
5651,57,L,3-5jt,1
5652,60,P,1-3jt,2
5653,19,L,1-3jt,2
5654,37,L,5-10jt,2
5655,36,L,5-10jt,5
5656,18,P,1-3jt,3
5657,30,L,1-3jt,3
5658,41,P,3-5jt,5
5659,45,P,1-3jt,6
5660,58,P,3-5jt,3
5661,35,L,3-5jt,4
5662,46,L,3-5jt,5
5663,48,P,5-10jt,5
5664,41,P,5-10jt,5
5665,46,P,1-3jt,0
5666,55,P,5-10jt,5
5667,31,P,5-10jt,2
5668,59,L,1-3jt,6
5669,38,L,1-3jt,2
5670,50,L,1-3jt,6
5671,52,L,3-5jt,2
5672,49,P,3-5jt,3
5673,50,L,5-10jt,6
5674,56,L,5-10jt,6
5675,55,L,3-5jt,6
5676,32,P,3-5jt,1
5677,37,L,3-5jt,5
5678,24,P,5-10jt,3
5679,27,P,3-5jt,6
5680,30,L,1-3jt,5
5681,26,P,5-10jt,0
5682,43,P,3-5jt,5
5683,36,L,3-5jt,1
5684,18,P,5-10jt,2
5685,29,L,5-10jt,5
5686,19,L,3-5jt,2
5687,28,P,5-10jt,4
5688,34,L,1-3jt,2
5689,58,P,5-10jt,3
5690,46,P,5-10jt,0
5691,29,L,1-3jt,3
5692,54,P,3-5jt,6
5693,59,P,3-5jt,4
5694,53,P,5-10jt,6
5695,34,L,1-3jt,0
5696,39,P,5-10jt,6
5697,35,L,1-3jt,0
5698,28,P,1-3jt,2
5699,29,P,3-5jt,2
5700,37,P,1-3jt,4
5701,23,L,3-5jt,3
5702,55,L,5-10jt,2
5703,25,P,5-10jt,5
5704,29,P,5-10jt,3
5705,50,P,1-3jt,6
5706,25,P,1-3jt,4
5707,57,P,3-5jt,2
5708,37,P,1-3jt,5
5709,59,L,5-10jt,3
5710,48,P,5-10jt,3
5711,48,L,1-3jt,6
5712,18,P,3-5jt,5
5713,29,L,1-3jt,3
5714,51,P,3-5jt,4
5715,52,P,3-5jt,3
5716,31,L,1-3jt,4
5717,57,P,5-10jt,2
5718,21,L,3-5jt,3
5719,28,P,3-5jt,5
5720,29,P,1-3jt,0
5721,44,P,3-5jt,4
5722,47,L,5-10jt,2
5723,25,L,3-5jt,2
5724,58,L,3-5jt,4
5725,36,P,3-5jt,6
5726,56,P,5-10jt,3
5727,60,P,5-10jt,1
5728,17,L,1-3jt,3
5729,23,L,1-3jt,4
5730,60,L,1-3jt,2
5731,46,L,1-3jt,5
5732,39,L,1-3jt,6
5733,28,P,1-3jt,5
5734,58,P,1-3jt,5
5735,58,L,3-5jt,5
5736,17,P,3-5jt,5
5737,52,P,1-3jt,4
5738,22,P,3-5jt,0
5739,60,P,5-10jt,3
5740,37,P,1-3jt,4
5741,17,L,1-3jt,6
5742,55,L,5-10jt,5
5743,25,L,1-3jt,1
5744,39,L,3-5jt,0
5745,33,P,1-3jt,0
5746,42,P,1-3jt,1
5747,33,P,3-5jt,6
5748,23,P,5-10jt,3
5749,31,L,1-3jt,5
5750,22,P,5-10jt,3
5751,27,L,5-10jt,6
5752,34,L,5-10jt,1
5753,27,L,5-10jt,0
5754,41,P,3-5jt,2
5755,22,L,1-3jt,6
5756,49,L,3-5jt,2
5757,29,P,3-5jt,0
5758,22,P,3-5jt,2
5759,45,P,5-10jt,0
5760,37,L,3-5jt,2
5761,30,L,1-3jt,5
5762,57,L,5-10jt,2
5763,42,P,3-5jt,0
5764,18,L,3-5jt,2
5765,24,L,5-10jt,0
5766,25,L,1-3jt,1
5767,55,P,5-10jt,4
5768,46,L,3-5jt,1
5769,38,P,5-10jt,4
5770,33,L,3-5jt,6
5771,40,L,3-5jt,6
5772,32,P,1-3jt,5
5773,57,P,5-10jt,3
5774,58,P,3-5jt,0
5775,37,P,1-3jt,1
5776,24,P,5-10jt,3
5777,53,P,3-5jt,4
5778,25,L,1-3jt,6
5779,22,L,3-5jt,6
5780,46,P,5-10jt,6
5781,53,P,3-5jt,1
5782,53,P,3-5jt,3
5783,37,L,3-5jt,2
5784,50,L,5-10jt,4
5785,41,P,5-10jt,2
5786,33,L,1-3jt,3
5787,45,L,1-3jt,1
5788,48,L,5-10jt,2
5789,45,L,3-5jt,1
5790,33,L,3-5jt,1
5791,19,L,1-3jt,1
5792,54,L,1-3jt,4
5793,51,L,5-10jt,0
5794,43,L,5-10jt,2
5795,29,L,1-3jt,4
5796,41,P,5-10jt,1
5797,29,L,3-5jt,4
5798,50,L,5-10jt,3
5799,41,L,5-10jt,5
5800,17,L,1-3jt,3
5801,42,L,5-10jt,1
5802,28,L,3-5jt,2
5803,43,L,3-5jt,3
5804,49,L,1-3jt,5
5805,21,L,3-5jt,4
5806,53,P,5-10jt,2
5807,19,L,3-5jt,0
5808,37,P,5-10jt,5
5809,48,L,1-3jt,0
5810,36,P,5-10jt,3
5811,24,L,3-5jt,4
5812,28,L,5-10jt,0
5813,22,P,1-3jt,6
5814,29,L,1-3jt,2
5815,53,L,1-3jt,6
5816,30,P,5-10jt,6
5817,42,L,3-5jt,5
5818,59,P,3-5jt,4
5819,34,P,5-10jt,6
5820,25,P,1-3jt,3
5821,32,L,3-5jt,5
5822,25,P,1-3jt,0
5823,45,P,3-5jt,0
5824,37,L,5-10jt,2
5825,28,P,5-10jt,3
5826,60,L,3-5jt,2
5827,21,L,1-3jt,6
5828,24,P,1-3jt,5
5829,60,P,5-10jt,3
5830,35,L,1-3jt,0
5831,18,P,1-3jt,5
5832,45,L,5-10jt,3
5833,58,P,1-3jt,5
5834,21,P,1-3jt,5
5835,17,L,3-5jt,1
5836,40,L,3-5jt,0
5837,40,L,5-10jt,0
5838,59,L,5-10jt,6
5839,20,L,5-10jt,3
5840,40,P,1-3jt,5
5841,30,L,5-10jt,5
5842,25,L,5-10jt,3
5843,35,P,1-3jt,2
5844,59,L,5-10jt,2
5845,47,L,1-3jt,2
5846,35,P,3-5jt,5
5847,25,L,1-3jt,5
5848,59,L,1-3jt,6
5849,57,L,5-10jt,1
5850,54,P,1-3jt,6
5851,36,L,5-10jt,3
5852,37,L,3-5jt,3
5853,36,P,1-3jt,6
5854,41,L,3-5jt,0
5855,21,L,5-10jt,1
5856,33,L,1-3jt,4
5857,60,P,5-10jt,5
5858,20,P,1-3jt,5
5859,19,P,3-5jt,1
5860,49,L,5-10jt,5
5861,23,P,5-10jt,3
5862,59,L,3-5jt,4
5863,58,P,5-10jt,6
5864,27,P,5-10jt,1
5865,53,P,5-10jt,2
5866,20,L,3-5jt,1
5867,22,P,5-10jt,3
5868,46,P,5-10jt,2
5869,24,L,1-3jt,5
5870,57,L,1-3jt,5
5871,56,P,5-10jt,2
5872,20,P,3-5jt,1
5873,19,L,3-5jt,5
5874,54,P,5-10jt,1
5875,40,P,3-5jt,0
5876,38,L,1-3jt,0
5877,27,P,1-3jt,4
5878,23,L,5-10jt,6
5879,22,P,5-10jt,6
5880,43,P,5-10jt,1
5881,59,L,5-10jt,1
5882,34,P,1-3jt,2
5883,26,P,5-10jt,4
5884,25,P,5-10jt,5
5885,18,L,1-3jt,1
5886,22,P,1-3jt,5
5887,18,P,1-3jt,1
5888,36,L,1-3jt,3
5889,35,L,5-10jt,2
5890,37,P,5-10jt,1
5891,21,L,3-5jt,0
5892,47,L,3-5jt,6
5893,53,L,5-10jt,4
5894,55,P,5-10jt,3
5895,55,L,5-10jt,5
5896,29,L,1-3jt,1
5897,51,P,1-3jt,5
5898,40,L,3-5jt,1
5899,36,P,3-5jt,5
5900,19,L,5-10jt,4
5901,46,L,3-5jt,5
5902,37,L,5-10jt,2
5903,18,P,5-10jt,3
5904,34,L,3-5jt,4
5905,24,P,1-3jt,1
5906,54,L,5-10jt,1
5907,58,L,5-10jt,3
5908,39,P,3-5jt,6
5909,44,P,5-10jt,1
5910,36,P,5-10jt,3
5911,55,L,3-5jt,1
5912,59,L,5-10jt,0
5913,34,P,5-10jt,5
5914,46,L,3-5jt,2
5915,44,L,1-3jt,3
5916,35,P,1-3jt,1
5917,31,P,3-5jt,0
5918,46,L,5-10jt,3
5919,23,P,5-10jt,5
5920,36,L,1-3jt,3
5921,37,L,5-10jt,5
5922,49,P,1-3jt,6
5923,37,L,3-5jt,3
5924,44,L,5-10jt,2
5925,60,L,5-10jt,5
5926,57,P,1-3jt,4
5927,19,L,5-10jt,4
5928,29,P,1-3jt,3
5929,44,P,3-5jt,0
5930,20,P,3-5jt,2
5931,50,P,5-10jt,0
5932,59,P,5-10jt,5
5933,51,P,5-10jt,1
5934,25,L,1-3jt,1
5935,42,L,1-3jt,0
5936,41,L,3-5jt,3
5937,48,L,1-3jt,4
5938,35,P,5-10jt,1
5939,49,L,5-10jt,0
5940,27,L,3-5jt,0
5941,34,P,1-3jt,2
5942,50,P,3-5jt,3
5943,18,P,3-5jt,3
5944,18,L,1-3jt,3
5945,26,L,3-5jt,4
5946,42,P,5-10jt,1
5947,27,P,5-10jt,0
5948,36,P,5-10jt,3
5949,39,L,3-5jt,3
5950,19,P,5-10jt,3
5951,43,L,5-10jt,1
5952,25,P,1-3jt,3
5953,44,P,1-3jt,1
5954,24,P,5-10jt,2
5955,26,P,5-10jt,4
5956,36,L,3-5jt,0
5957,18,L,5-10jt,3
5958,37,L,3-5jt,1
5959,32,L,5-10jt,6
5960,42,P,5-10jt,5
5961,42,P,3-5jt,0
5962,45,L,1-3jt,0
5963,22,P,3-5jt,2
5964,26,L,5-10jt,0
5965,41,L,1-3jt,1
5966,59,P,5-10jt,6
5967,42,L,3-5jt,4
5968,19,P,3-5jt,0
5969,22,L,5-10jt,3
5970,55,L,1-3jt,1
5971,59,L,5-10jt,6
5972,17,L,1-3jt,4
5973,39,L,1-3jt,2
5974,30,P,3-5jt,1
5975,44,L,3-5jt,0
